,scene,role,cmd_mode,cmd,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
25844,campus,teammate,artag,follow-me,clip,12,12,courtyard,0.5002274134988457
25845,campus,teammate,artag,follow-me,fused,12,12,campus,0.9774367994187038
25846,campus,teammate,artag,follow-me,audio,13,12,campus,0.9845076180871671
25847,campus,teammate,artag,follow-me,fused,13,12,campus,0.9844937376553884
25848,campus,teammate,artag,follow-me,clip,13,13,courtyard,0.5002105546880479
25849,campus,teammate,artag,follow-me,fused,13,13,campus,0.9844947670763549
25850,campus,teammate,artag,follow-me,fused,14,13,campus,0.9845283360421333
25851,campus,teammate,artag,follow-me,audio,14,13,campus,0.9845411596896425
25852,campus,teammate,artag,follow-me,clip,14,14,courtyard,0.5001969421066058
25853,campus,teammate,artag,follow-me,fused,14,14,campus,0.9845291654236653
25854,campus,teammate,artag,follow-me,audio,15,14,campus,0.9896323166427585
25855,campus,teammate,artag,follow-me,fused,15,14,campus,0.9896242308707701
25856,campus,teammate,artag,follow-me,audio,16,14,campus,0.9930589895405151
25857,campus,teammate,artag,follow-me,fused,16,14,campus,0.9930535574749622
25858,campus,teammate,artag,follow-me,clip,16,15,courtyard,0.5002173964573271
25859,campus,teammate,artag,follow-me,fused,16,15,campus,0.9930529930601532
25860,campus,teammate,artag,follow-me,audio,17,15,campus,0.9950730938817267
25861,campus,teammate,artag,follow-me,fused,17,15,campus,0.9950688287865804
25862,campus,teammate,artag,follow-me,clip,17,16,courtyard,0.5002349687190932
25863,campus,teammate,artag,follow-me,fused,17,16,campus,0.9950684838763626
25864,campus,teammate,artag,follow-me,audio,18,16,campus,0.9967072209204747
25865,campus,teammate,artag,follow-me,fused,18,16,campus,0.9967041348699462
25866,campus,teammate,artag,follow-me,clip,18,17,courtyard,0.50025626861776
25867,campus,teammate,artag,follow-me,fused,18,17,campus,0.9967038549771607
25868,campus,teammate,artag,follow-me,audio,19,17,campus,0.9977215731479416
25869,campus,teammate,artag,follow-me,fused,19,17,campus,0.9977192417226417
25870,campus,teammate,artag,follow-me,fused,19,18,campus,0.9977190580669837
25871,campus,teammate,artag,follow-me,clip,19,18,courtyard,0.5002764448071303
25872,campus,teammate,artag,follow-me,audio,20,18,campus,0.9973180860857643
25873,campus,teammate,artag,follow-me,fused,20,18,campus,0.9973151268071843
25874,campus,teammate,artag,follow-me,clip,20,19,courtyard,0.500197903278034
25875,campus,teammate,artag,follow-me,fused,20,19,campus,0.997315967907459
25876,campus,teammate,artag,follow-me,audio,21,19,campus,0.9979071253569646
25877,campus,teammate,artag,follow-me,fused,21,19,campus,0.9979054714254223
25878,campus,teammate,artag,follow-me,clip,21,20,courtyard,0.5000579028722002
25879,campus,teammate,artag,follow-me,fused,21,20,campus,0.9979066415818505
25880,campus,teammate,artag,follow-me,audio,22,20,campus,0.9986076519538467
25881,campus,teammate,artag,follow-me,fused,22,20,campus,0.9986073298818585
25882,campus,teammate,artag,follow-me,clip,22,21,courtyard,0.5000744478050717
25883,campus,teammate,artag,follow-me,fused,22,21,campus,0.998607237840643
25884,campus,teammate,artag,follow-me,audio,23,21,campus,0.9990544833866616
25885,campus,teammate,artag,follow-me,fused,23,21,campus,0.9990542020445301
25886,campus,teammate,artag,follow-me,clip,23,22,courtyard,0.5000907029909162
25887,campus,teammate,artag,follow-me,fused,23,22,campus,0.9990541406042118
25888,campus,teammate,artag,follow-me,audio,24,22,campus,0.9993175486153232
25889,campus,teammate,artag,follow-me,fused,24,22,campus,0.9993173011379396
25890,campus,teammate,artag,follow-me,clip,24,23,courtyard,0.5001102138289009
25891,campus,teammate,artag,follow-me,fused,24,23,campus,0.9993172478921292
25892,campus,teammate,artag,follow-me,fused,25,23,campus,0.9995145051436509
25893,campus,teammate,artag,follow-me,audio,25,23,campus,0.9995147190256273
25894,campus,teammate,artag,follow-me,clip,25,24,courtyard,0.5000971119374613
25895,campus,teammate,artag,follow-me,fused,25,24,campus,0.9995145305742371
25896,campus,teammate,artag,follow-me,fused,26,24,campus,0.9996751587583723
25897,campus,teammate,artag,follow-me,audio,26,24,campus,0.9996752848767527
25898,campus,teammate,artag,follow-me,clip,26,25,courtyard,0.500111158246834
25899,campus,teammate,artag,follow-me,fused,26,25,campus,0.9996751405125057
25900,campus,teammate,artag,follow-me,audio,27,25,campus,0.9997801349694887
25901,campus,teammate,artag,follow-me,fused,27,25,campus,0.9997800372100132
25902,campus,teammate,artag,follow-me,clip,27,26,courtyard,0.5001108520369264
25903,campus,teammate,artag,follow-me,fused,27,26,campus,0.9997800374793729
25904,campus,teammate,artag,follow-me,fused,28,26,campus,0.9998548148667391
25905,campus,teammate,artag,follow-me,audio,28,26,campus,0.9998548792194005
25906,campus,teammate,artag,follow-me,clip,28,27,courtyard,0.5001242603551302
25907,campus,teammate,artag,follow-me,fused,28,27,campus,0.9998548070809066
25908,campus,teammate,artag,follow-me,fused,29,27,campus,0.9998836921224681
25909,campus,teammate,artag,follow-me,audio,29,27,campus,0.9998837499112188
25910,campus,teammate,artag,follow-me,fused,29,28,campus,0.9998836855802264
25911,campus,teammate,artag,follow-me,clip,29,28,courtyard,0.5001383239301017
25912,campus,teammate,artag,follow-me,audio,30,28,campus,0.9998992891090324
25913,campus,teammate,artag,follow-me,fused,30,28,campus,0.999899233376324
25914,campus,teammate,artag,rally,fused,1,0,lobby,0.3992097985086283
25915,campus,teammate,artag,rally,audio,1,0,lobby,0.3992097985086283
25916,campus,teammate,artag,rally,audio,2,1,courtyard,0.5160620907650134
25917,campus,teammate,artag,rally,clip,2,1,courtyard,0.46012316072895576
25918,campus,teammate,artag,rally,fused,2,1,courtyard,0.6039193587170796
25919,campus,teammate,artag,rally,fused,2,1,courtyard,0.5590514201129777
25920,campus,teammate,artag,rally,audio,3,1,courtyard,0.5951876820709808
25921,campus,teammate,artag,rally,fused,3,1,courtyard,0.665250527599428
25922,campus,teammate,artag,rally,clip,3,2,courtyard,0.4951498946480655
25923,campus,teammate,artag,rally,fused,3,2,courtyard,0.6751487125069584
25924,campus,teammate,artag,rally,audio,4,2,courtyard,0.5680419521890789
25925,campus,teammate,artag,rally,fused,4,2,courtyard,0.5979936342577958
25926,campus,teammate,artag,rally,clip,4,3,courtyard,0.4994843432048261
25927,campus,teammate,artag,rally,fused,4,3,courtyard,0.5985353824808387
25928,campus,teammate,artag,rally,audio,5,3,courtyard,0.5040163037318321
25929,campus,teammate,artag,rally,fused,5,3,courtyard,0.5086783263488575
25930,campus,teammate,artag,rally,clip,5,4,courtyard,0.5000178965082078
25931,campus,teammate,artag,rally,fused,5,4,courtyard,0.5087195182191256
25932,campus,teammate,artag,rally,audio,6,4,campus,0.5924782334544962
25933,campus,teammate,artag,rally,fused,6,4,campus,0.5931193396465274
25934,campus,teammate,artag,rally,fused,6,5,campus,0.5930900328518497
25935,campus,teammate,artag,rally,clip,6,5,courtyard,0.5001233386801499
25936,campus,teammate,artag,rally,audio,7,5,campus,0.6752656838991374
25937,campus,teammate,artag,rally,fused,7,5,campus,0.6753181172960535
25938,campus,teammate,artag,rally,clip,7,6,courtyard,0.5001631157938456
25939,campus,teammate,artag,rally,fused,7,6,campus,0.675291420508653
25940,campus,teammate,artag,rally,audio,8,6,campus,0.7595365252928957
25941,campus,teammate,artag,rally,fused,8,6,campus,0.7594519056200686
25942,campus,teammate,artag,rally,clip,8,7,courtyard,0.500186824852557
25943,campus,teammate,artag,rally,fused,8,7,campus,0.759435420340032
25944,campus,teammate,artag,rally,audio,9,7,campus,0.8254138281319825
25945,campus,teammate,artag,rally,fused,9,7,campus,0.8253105225898478
25946,campus,teammate,artag,rally,fused,9,8,campus,0.8253005669233614
25947,campus,teammate,artag,rally,clip,9,8,courtyard,0.5002042272105323
25948,campus,teammate,artag,rally,audio,10,8,campus,0.8136075010026336
25949,campus,teammate,artag,rally,fused,10,8,campus,0.8134883273043128
25950,campus,teammate,artag,rally,clip,10,9,courtyard,0.5002239739679788
25951,campus,teammate,artag,rally,fused,10,9,campus,0.8134763554812652
25952,campus,teammate,artag,rally,audio,11,9,campus,0.8655077571836435
25953,campus,teammate,artag,rally,fused,11,9,campus,0.8654042984397632
25954,campus,teammate,artag,rally,fused,11,10,campus,0.8653930734809149
25955,campus,teammate,artag,rally,clip,11,10,courtyard,0.5002480682558819
25956,campus,teammate,artag,rally,audio,12,10,campus,0.9065799387638028
25957,campus,teammate,artag,rally,fused,12,10,campus,0.9064959564086333
25958,campus,teammate,artag,rally,fused,12,11,campus,0.9064876008410764
25959,campus,teammate,artag,rally,clip,12,11,courtyard,0.5002727121570925
25960,campus,teammate,artag,rally,audio,13,11,campus,0.9362365575811857
25961,campus,teammate,artag,rally,fused,13,11,campus,0.9361714146761559
25962,campus,teammate,artag,rally,clip,13,12,courtyard,0.5002972274789306
25963,campus,teammate,artag,rally,fused,13,12,campus,0.936165554833139
25964,campus,teammate,artag,rally,audio,14,12,campus,0.9533624822751484
25965,campus,teammate,artag,rally,fused,14,12,campus,0.9533095931270849
25966,campus,teammate,artag,rally,fused,14,13,campus,0.9533105861558842
25967,campus,teammate,artag,rally,clip,14,13,courtyard,0.5002916499216415
25968,campus,teammate,artag,rally,fused,15,13,campus,0.9683014079958336
25969,campus,teammate,artag,rally,audio,15,13,campus,0.9683371956857769
25970,campus,teammate,artag,rally,clip,15,14,courtyard,0.5002941541901786
25971,campus,teammate,artag,rally,fused,15,14,campus,0.9683011005327603
25972,campus,teammate,artag,rally,audio,16,14,campus,0.9787435586772191
25973,campus,teammate,artag,rally,fused,16,14,campus,0.9787190658475576
25974,campus,teammate,artag,rally,audio,17,14,campus,0.9855726346733107
25975,campus,teammate,artag,rally,fused,17,14,campus,0.9855558945429945
25976,campus,teammate,artag,rally,clip,17,15,courtyard,0.5003114676058898
25977,campus,teammate,artag,rally,fused,17,15,campus,0.9855549086508688
25978,campus,teammate,artag,rally,fused,18,15,campus,0.9904213743092879
25979,campus,teammate,artag,rally,audio,18,15,campus,0.9904331865095619
25980,campus,teammate,artag,rally,clip,18,16,courtyard,0.5003315829724696
25981,campus,teammate,artag,rally,fused,18,16,campus,0.9904206109509365
25982,campus,teammate,artag,rally,fused,19,16,campus,0.9937925743623073
25983,campus,teammate,artag,rally,audio,19,16,campus,0.9938007510072263
25984,campus,teammate,artag,rally,clip,19,17,courtyard,0.5003545056451473
25985,campus,teammate,artag,rally,fused,19,17,campus,0.993792008706325
25986,campus,teammate,artag,rally,audio,20,17,campus,0.9959131519381211
25987,campus,teammate,artag,rally,fused,20,17,campus,0.9959073763180641
25988,campus,teammate,artag,rally,clip,20,18,courtyard,0.5003762464315699
25989,campus,teammate,artag,rally,fused,20,18,campus,0.9959070218517542
25990,campus,teammate,artag,rally,audio,21,18,campus,0.9968692308695589
25991,campus,teammate,artag,rally,fused,21,18,campus,0.9968645303431856
25992,campus,teammate,artag,rally,fused,21,19,campus,0.9968642676043997
25993,campus,teammate,artag,rally,clip,21,19,courtyard,0.500397260350549
25994,campus,teammate,artag,rally,fused,22,19,campus,0.9979080192921251
25995,campus,teammate,artag,rally,audio,22,19,campus,0.9979113339592732
25996,campus,teammate,artag,rally,fused,22,20,campus,0.9979078357338943
25997,campus,teammate,artag,rally,clip,22,20,courtyard,0.5004192412966696
25998,campus,teammate,artag,rally,audio,23,20,campus,0.9986219244815565
25999,campus,teammate,artag,rally,fused,23,20,campus,0.9986196147502673
26000,campus,teammate,artag,rally,fused,23,21,campus,0.9986194661305388
26001,campus,teammate,artag,rally,clip,23,21,courtyard,0.500446193383609
26002,campus,teammate,artag,rally,fused,24,21,campus,0.9988734953893734
26003,campus,teammate,artag,rally,audio,24,21,campus,0.9988755018935451
26004,campus,teammate,artag,rally,clip,24,22,courtyard,0.500474237321236
26005,campus,teammate,artag,rally,fused,24,22,campus,0.9988733691580548
26006,campus,teammate,artag,rally,audio,25,22,campus,0.9991995134995005
26007,campus,teammate,artag,rally,fused,25,22,campus,0.9991979947945833
26008,campus,teammate,artag,rally,fused,25,23,campus,0.9991979207440519
26009,campus,teammate,artag,rally,clip,25,23,courtyard,0.5004973376948894
26010,campus,teammate,artag,rally,audio,26,23,campus,0.9981839046944097
26011,campus,teammate,artag,rally,fused,26,23,campus,0.9981802948274751
26012,campus,teammate,artag,rally,clip,26,24,courtyard,0.5005037435018158
26013,campus,teammate,artag,rally,fused,26,24,campus,0.998180248284961
26014,campus,teammate,artag,rally,audio,27,24,campus,0.9984981040313456
26015,campus,teammate,artag,rally,fused,27,24,campus,0.9984950792568998
26016,campus,teammate,artag,rally,clip,27,25,courtyard,0.5005237846114716
26017,campus,teammate,artag,rally,fused,27,25,campus,0.9984949587923875
26018,campus,teammate,artag,rally,audio,28,25,campus,0.997989286209081
26019,campus,teammate,artag,rally,fused,28,25,campus,0.9979850775647793
26020,campus,teammate,artag,rally,fused,28,26,campus,0.9979849614794325
26021,campus,teammate,artag,rally,clip,28,26,courtyard,0.5005382164631528
26022,campus,teammate,artag,rally,audio,29,26,campus,0.9986635079917685
26023,campus,teammate,artag,rally,fused,29,26,campus,0.9986606314611184
26024,campus,teammate,artag,rally,clip,29,27,courtyard,0.5005445027038115
26025,campus,teammate,artag,rally,fused,29,27,campus,0.9986605978273931
26026,campus,teammate,artag,rally,audio,30,27,campus,0.9991003570540916
26027,campus,teammate,artag,rally,fused,30,27,campus,0.9990983972544225
26028,campus,teammate,artag,rally,clip,30,28,courtyard,0.5005696166097235
26029,campus,teammate,artag,rally,fused,30,28,campus,0.9990983067603662
26030,campus,teammate,artag,halt,clip,0,1,courtyard,0.4357911003766513
26031,campus,teammate,artag,halt,fused,0,1,courtyard,0.4357911003766513
26032,campus,teammate,artag,halt,audio,1,1,campus,0.5643162222774434
26033,campus,teammate,artag,halt,fused,1,1,campus,0.5967050658735046
26034,campus,teammate,artag,halt,clip,1,2,courtyard,0.4890347236329129
26035,campus,teammate,artag,halt,fused,1,2,campus,0.601695515698571
26036,campus,teammate,artag,halt,audio,2,2,campus,0.6721480394418115
26037,campus,teammate,artag,halt,fused,2,2,campus,0.6800325023621004
26038,campus,teammate,artag,halt,fused,3,2,campus,0.7637000033240738
26039,campus,teammate,artag,halt,audio,3,2,campus,0.7628797627237119
26040,campus,teammate,artag,halt,clip,3,3,courtyard,0.4983383501649648
26041,campus,teammate,artag,halt,fused,3,3,campus,0.7637142246126563
26042,campus,teammate,artag,halt,audio,4,3,campus,0.7998803854442456
26043,campus,teammate,artag,halt,fused,4,3,campus,0.8001920124558418
26044,campus,teammate,artag,halt,clip,4,4,courtyard,0.4998121185646617
26045,campus,teammate,artag,halt,fused,4,4,campus,0.8001854058742146
26046,campus,teammate,artag,halt,audio,5,4,campus,0.8387236887318221
26047,campus,teammate,artag,halt,fused,5,4,campus,0.8388066137356418
26048,campus,teammate,artag,halt,fused,5,5,campus,0.8387947530987787
26049,campus,teammate,artag,halt,clip,5,5,courtyard,0.5000369663242851
26050,campus,teammate,artag,halt,fused,6,5,campus,0.882634840520919
26051,campus,teammate,artag,halt,audio,6,5,campus,0.8826391492587725
26052,campus,teammate,artag,halt,clip,6,6,courtyard,0.5000756946855903
26053,campus,teammate,artag,halt,fused,6,6,campus,0.8826275550359816
26054,campus,teammate,artag,halt,audio,7,6,campus,0.909025535719516
26055,campus,teammate,artag,halt,fused,7,6,campus,0.9090048024038266
26056,campus,teammate,artag,halt,clip,7,7,courtyard,0.5000901645488175
26057,campus,teammate,artag,halt,fused,7,7,campus,0.9090009090489567
26058,campus,teammate,artag,halt,audio,8,7,campus,0.9353558128194112
26059,campus,teammate,artag,halt,fused,8,7,campus,0.9353348951563121
26060,campus,teammate,artag,halt,clip,8,8,courtyard,0.5001020731141338
26061,campus,teammate,artag,halt,fused,8,8,campus,0.9353321159824075
26062,campus,teammate,artag,halt,audio,9,8,campus,0.9559641078027374
26063,campus,teammate,artag,halt,fused,9,8,campus,0.9559470099149061
26064,campus,teammate,artag,halt,clip,9,9,courtyard,0.5000993977966404
26065,campus,teammate,artag,halt,fused,9,9,campus,0.9559474713314733
26066,campus,teammate,artag,halt,audio,10,9,campus,0.9704406387755053
